gbifID,license,rightsHolder,institutionCode,collectionCode,basisOfRecord,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,establishmentMeans,occurrenceStatus,eventDate,year,month,day,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,typeStatus,identifiedBy,dateIdentified,scientificName,kingdom,phylum,class,order,family,genus,infraspecificEpithet,taxonRank,datasetKey,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,issue,mediaType,taxonKey,speciesKey,species,verbatimScientificName
2438138073,CC_BY_4_0,,NSW,NSW,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 48.20688417615053, 'voyagerInferrences': 'collector'}",8ee9f771-a760-4c91-8017-c52eba91bf20,NSW 130712,s.n.,"Menzies, A.",,,present,1791-01-01T00:00:00,1791.0,,,AU,Western Australia,King George's Sound [King George Sound].,-35.05,117.97,10000.0,,,,,Synaphea reticulata Druce,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Synaphea,,SPECIES,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,2020-06-13T12:14:29.101Z,,,,,RECORDED_DATE_INFERRED,,3999601.0,3999601.0,Synaphea reticulata,Synaphea reticulata
1057142584,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",6fa14b12-412e-4f8e-a5c8-476b7e874404,BM000870466,132,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,"Barbula calycina Schwaegrichen, 1823",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:53.357Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,5280376.0,5280376.0,Barbula calycina,Barbula calycina Schwägr.
1056850129,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 217.4170918390043, 'voyagerInferrences': 'collector'}",6c185abd-ff35-4d2f-a8a2-05ba85e8b54b,BM001024812,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,California,,36.7781,-119.4178,,,TYPE,,,Rhododendron macrosepalum Maxim.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:37.399Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage;StillImage,4170900.0,4170900.0,Rhododendron macrosepalum,Rhododendron macrosepalum Maxim
2438258284,CC_BY_4_0,,MEL,MEL,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 53.62130226737963, 'voyagerInferrences': 'collector'}",6f1b76e3-2d72-4421-9358-8828d375a948,MEL 2041236A,4,"Menzies, A.",,,present,1792-01-01T00:00:00,1792.0,,,AU,Western Australia,West Coast of New Holland [King George Sound].,-35.0,117.9667,10000.0,,,"Duretto, M.F.",,Boronia alata Sm.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Boronia,,SPECIES,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,2020-06-13T12:14:25.964Z,,,,,RECORDED_DATE_INFERRED,,3834352.0,3834352.0,Boronia alata,Boronia alata
1057294500,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 217.4170918390043, 'voyagerInferrences': 'collector'}",9fbdcbf7-f444-4881-a887-33f599171301,BM001024813,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,California,,36.7781,-119.4178,,,TYPE,,,Menziesia ferruginea Sm.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:50.762Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage;StillImage,5333397.0,7344850.0,Rhododendron menziesii,Menziesia ferruginea Sm.
1057031426,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 217.4170918390043, 'voyagerInferrences': 'collector'}",976c209b-468d-464f-b7e5-a7c7d48b85e0,BM001024814,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,California,,36.7781,-119.4178,,,TYPE,,,Menziesia ferruginea Sm.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:37.351Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage;StillImage,5333397.0,7344850.0,Rhododendron menziesii,Menziesia ferruginea Sm.
1056487818,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",3010fe44-109b-496b-94ec-432225885518,BM000870411,s.n.,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,Tortella inclinata var. leptotheca (Brid.) Paris,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,leptotheca,VARIETY,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:40.365Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,7550432.0,7794373.0,Barbula leptotheca,Tortella inclinata var. var. leptotheca (Brid) Par
1055386748,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 679.7328147145868, 'voyagerInferrences': 'collector'}",e371f463-6f62-4b77-b7f0-c1ce989bd15e,BM000736805,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,,,45.6936,-112.5118,,,PARATYPE,,,Hypnum ochraceum Turner ex Wilson,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygrohypnum,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:40.652Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,,8123535.0,2681568.0,Hygrohypnum ochraceum,Hypnum ochraceum
1057042912,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",8a30f82c-5a33-47d5-8117-5c91f6003429,BM000870464,132,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,Robert Earle Magill,,"Barbula calycina Schwaegrichen, 1823",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:40.376Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,5280376.0,5280376.0,Barbula calycina,Barbula calycina Schwägr.
2438165362,CC_BY_4_0,,PERTH,PERTH,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 52.93958976837445, 'voyagerInferrences': 'collector'}",8fb63a27-221e-4d6e-95c2-5a0dbde21c5d,PERTH 2793474,s.n.,"Menzies, A.",,,present,1792-01-01T00:00:00,1792.0,,,AU,Western Australia,King George's Sound,-35.0,117.86666699999999,10000.0,,,J.A. Chappill et al.,,Gompholobium scabrum Sm.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gompholobium,,SPECIES,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,2020-06-13T12:14:58.585Z,,,,,COORDINATE_ROUNDED;RECORDED_DATE_INFERRED,,2950798.0,2950798.0,Gompholobium scabrum,Gompholobium scabrum
